abloesevereinbarung,address,area,facts,from_date,image,kaltmiete,kaution,nebenkosten,num_rooms,online_since,sonstige_kosten,text_lage,text_sonstiges,text_wohnung,title,to_date,url,warmmiete
,"Hagelberger Straße 46, 10965 Berlin Kreuzberg",60.0,"Altbau,1. OG,möbliert,Badewanne, Dusche,Laminat,Ökostrom,Gasheizung,gute Parkmöglichkeiten,2
                                                    Minuten
                                                zu Fuß entfernt,Waschmaschine, Spülmaschine, Gartenmitbenutzung, Keller, Fahrradkeller",16.06.2020,https://img.wg-gesucht.de/media/up/2017/25/158e1c6661792060_2.sized.jpg,759.0,300.0,n.a.,2.0,10 Stunden,n.a.,,,"Hallo zusammen! 
 
Vom 16.06. - 13.07.20 steht meine geliebte Wohnung zwischen Bergmannstraße und Viktoriapark zur Verfügung. Die Gesamtmiete beträgt 759 € (27 Nächte x 27 € / Tag + 30 € Endreinigung). Ich erbitte zusätzlich eine Kaution in Höhe von 300 €, die bei Rückabnahme der Wohnung wiedererstattet wird. 
 
Die Wohnung ist geräumig und liebevoll eingerichtet. Sie verfügt über Waschmaschine und eine Geschirrspülmaschine sowie über vielfältige Beleuchtungsoptionen :-) Neben dem Schlafzimmer gibt es in der Wohnküche noch eine separate, per Treppe zugängliche sogenannte Galerie mit einem Schlafsofa, von dem man von oben auf die Wohnküche hinabschaut. 
 
Ein schöner kleiner Garten mit Tisch und Stühlen kann mitbenutzt werden. Die Wohnung liegt zum Innenhof und ist sehr ruhig gelegen. Die Bergmannstraße mit all ihren Cafés, Geschäften und Trubel ist fußläufig in 5 min zu erreichen, der Viktoriapark direkt um die Ecke. 
 
Hinweis: Die Wohnung ist nach Westen hin ausgerichtet, aber da der Innenhof recht schmal ist, ist die Wohnküche mit nur einem Fenster etwas dunkel. Schlafzimmer und Bad sind hell. 
 
Möge diese Anzeige ein behutsame(n) Mieter(in) finden, dem/der ich dieses Kleinod anvertrauen kann :-) 
 
****** 
 
Hi everybody 
 
From 16 June till 13 July I sublet my beautiful flat between Bergmannstraße and Viktoriapark. The rental fee amounts to 759 € (27 nights x 27 € / day + 30 € final cleaning), and I request a temporary deposit of 300 €, to be returned at the end of the sublet period. 
 
The flat is spacious and set up lovely. It has a laundry machine and a dishwasher as well as plenty of options for creative illumination :-) Besides the bedroom, in the living room / kitchen there is a separate so-called ""gallery"" accessible via stairs with a sofa bed, from where one can overview the room. 
 
A lovely little garden with table and chairs can be co-used. The flat is facing the courtyard and very quiet. The Bergmannstraße with its cafés, shops and hustle and bustle is within a 5 min walk of reach, the Viktoriapark is just around the corner. 
 
The flat faces West, but because the courtyard is rather tight, the living room / kitchen with only one window is a bit shady. Sleeping and bathroom are bright. 
 
I hope this advert finds a tenant who treats this precious gem with care :-)","Cozy 2 1/2 bedroom flat at Bergmannkiez and Viktoriapark for sublet / Schöne 2,5-Zimmerwohnung an Bergmannkiez und Viktoriapark zur Zwischenmiete",13.07.2020,https://www.wg-gesucht.de/wohnungen-in-Berlin-Kreuzberg.6179206.html,759.0
,"nähe Markthalle, 10997 Berlin Kreuzberg",107.0,"WG geeignet,Barrierefrei,Mehrfamilienhaus,5. OG,möbliert,Badewanne, Gäste WC,Ökostrom,Zentralheizung,Bewohnerparken,4
                                                    Minuten
                                                zu Fuß entfernt,Waschmaschine, Spülmaschine, Terrasse, Keller",01.07.2020,https://img.wg-gesucht.de/media/up/2020/23/f7cc137f28b162cc8577cf462919e7cd790eb34b84f1cde7200eb323e1a60d7b_60459964954__D43EB806_900D_490A_97DB_86A30A9D1D0F.sized.JPG,,500.0,1.0,4.0,1 Tag,n.a.,,,"Hallo, 
 
meine komplett ausgestattete, schöne und sonnige Kreuzberger Wohnung vom 01.07-01.08. frei.  
 
Ich vermiete auch wochenweise. Fragt einfach an, egal für welche Zeiträume, es läßt sich schon was machen 
 
Drei separat begehbare Schlafzimmer, davon ein Kinderzimmer mit Hochbett, ein großes Wohnzimmer und eine komplett ausgestattete Küche. Besonders geeignet für eine Familie oder befreundete Paare. Meldet euch gerne telefonisch. Preis je nach Mietdauer und Personenanzahl zwischen 80 und 120 pro Tag.  
 
my completely equipped, sunny and beautiful four room appt. is free from 01.07.-01.08.2020 
Thee seperated sleeping rooms, two of them with double bed, one children room with loft bed, a big living room with a big balcony to the south side, looking into heaven and trees and a fully equipped kitchen. Perfect for families or friends. 
Prices in-between 80-120 depending on rent and members.  
 
Viele Grüße","Ferienvermietung! holiday rent-out! Schöne, sonnige 4 Raum Wohnung frei vom 01.07.-01.08.2020",,https://www.wg-gesucht.de/wohnungen-in-Berlin-Kreuzberg.7809945.html,101.0
,"closed to Markthalle, 10997 Berlin Kreuzberg",107.0,"WG geeignet,Mehrfamilienhaus,5. OG,möbliert,Badewanne, Dusche, Gäste WC,Teppich, Laminat,gute Parkmöglichkeiten,3
                                                    Minuten
                                                zu Fuß entfernt,Waschmaschine, Spülmaschine, Terrasse, Gartenmitbenutzung, Keller, Aufzug",01.07.2020,https://img.wg-gesucht.de/media/up/2020/23/12e001cb7c5cf270f6d2c4980975b385b71937b1502d26b29ae1c32f6f9d33ce_60459964954__D43EB806_900D_490A_97DB_86A30A9D1D0F.sized.JPG,1000.0,1.0,200.0,4.0,1 Tag,n.a.,,,"Hello, 
 
I´m subletting my beautiful 4 room apartment for the time of July. 
It´s a family flat, so you find a sleeping room with big double bed (160) and the fully equipped room of my son with a loft bed and a lot of lego. Then a big beautiful living room, connected to a 7 square meter balcony to south side, very sunny. 
 
The fourth rom would be an option if you would come as two couples, normally I rent this out with another double bed, since corona this is my studio, but I can build it up easily. 
 
Kitchen is fully equipped with washing machine and dishwasher and a hose fridge. Wifi. 
 
Both sleeping rooms lead to a green and quiet patio at the southside, so you listen to birds, not to traffic. The flat ist a 3 minutes walk from Görlitzer Straße in a quiet Street closed to Markthalle 9, where you can find good biological food and you have a supermarket as well. 
 
I´m not earning money with this renting out, so my primary goal is to find someone trustworthy, that even like to water the plants during the times (they are not so many, but they need water :)) 
 
What else to say... I love my flat as for me it is a personal oasis to rest from the city. Its always full of light. 
Please feel free to contact me and ask. I even can go down with price for a shorter period, but not that much because this renting is just covering my basic costs.",4 room flat to sublet from 1.July-1.August,01.08.2020,https://www.wg-gesucht.de/wohnungen-in-Berlin-Kreuzberg.8045439.html,1200.0
150.0,"..... ..., 12437 Berlin Plänterwald",55.0,"Baujahr 1925,WG geeignet,sanierter Altbau,Hochparterre,Badewanne,Dielen, Fliesen,Zentralheizung,gute Parkmöglichkeiten,1
                                                    Minute
                                                zu Fuß entfernt,Balkon, Garten, Gartenmitbenutzung, Keller",01.07.2020,https://img.wg-gesucht.de/media/up/2020/21/9a2d40384e55929aca542bc3c5dcb37c19a389dc1bf1912cea19e0b79ecb5bba_DSC05668.sized.JPG,448.0,1344.0,185.0,2.0,11 Stunden,0.0,,,"• Bitte vorerst keine Anfragen mehr senden • 
 
 
Wir suchen spätestens zum 15. Juli (gerne auch 2 oder 3 Wochen früher) für unsere 2-Zimmerwohnung am Plänterwald Nachmieter*innen. 
 
BITTE BEACHTET UND MELDET EUCH NUR, WENN FOLGENDES AUF EUCH ZUTRIFFT: - für dich/euch sollte akzeptabel sein, dass wir die Wohnung ausschließlich unrenoviert abgegeben (wie wir sie auch vor einem Jahr übernommen haben) und dies auch schriftlich festhalten - das Haushaltsnettoeinkomen der Nachmieter*innen muss ÜBER 1900,- liegen, was 3 Warmmieten (1/3 Regelung) entspricht - leider ist das eine Vorgabe der Hauseigentümerin auf die wir keinen Einfluss haben und nicht verhandelbar - eine rein schriftliche Bürgschaft wird nicht akzeptiert, ebenfalls Vorgabe der Hauseigentümerin, ein*e Bürg*in müsste als Vertragsteilnehmer*in in den Mietvertrag aufgenommen werden mit allen Konsequenzen, die das hat (Meldepflicht, Zweitwohnsitzsteuer, Untervermietung usw.) - ihr habt die komplette Anzeige gelesen :) 
 
Unsere Wohnung ist ca. 55 m2 groß, hat eine Küche mit Balkonzugang und kleiner Kammer sowie ein Bad mit Fenster und Badewanne. Alle Zimmer, außer das Bad, haben wunderschöne abgezogene Dielen. Die beiden Zimmer sind einzeln vom kleinen Flur aus begehbar und unterschiedlich groß. Vom großen Zimmer aus gibt es ebenfalls einen Zugang zum Balkon. Unser Balkon ist riesig, mindestens 6 Meter lang und war mit ein Grund, weshalb wir uns sofort in die Wohnung verliebt haben. Er geht in den ruhigen Hof. Die Beheizung der Wohnung und die Warmwasserversorgung erfolgen zentral. 
Das Highlight der Wohnung (zumindest für uns) ist der dazugehörige ca. 25 m2 große Gartenanteil, der sich hinter dem Haus befindet und euch allein gehört. Hier könnt ihr gärtnern, den Marillenbaum pflegen und all das tun, was ein Garten bietet, der mitten in der Stadt liegt. 
Für einen Abstand von 150,- lassen wir den Kühlschrank, einen Kleiderschrank und kleinere Möbel in der Wohnung. 
 
Die Wohnung befindet sich im Stadtteil Plänterwald im Bezirk Treptow. Der Plänterwald liegt direkt vor der Haustür gefolgt vom Treptower Park. Die Gegend ist eher ruhig. Wer es bunt, wild und großstädtisch haben möchte, ist in 15 Minuten in Friedrichshain, mit dem Rad bestimmt noch schneller (ich selbst habe viele Jahre in Friedrichshain gewohnt und liebte die Nähe zu unserer Wohnung aber auch die Möglichkeit, dem Trubel zu entfliehen) und in 12 Minuten mit der direkten Busverbindung am Schlesischen Tor (Kreuzberg, für die Nichtberliner*innen). Der Bus fährt übrigens direkt um die Ecke ab und bringt dich/euch in 4 Minuten zum Treptower Park oder in die andere Richtung in 20 Minuten zum S-Bahnhof Schöneweide. 
 
Hier nochmal alle Daten auf einen Blick: 
 
Kaltmiete (momentan): 448,79 
Warmmiete inkl. Gartenanteil (momentan): 633,00 
Kaution: 3 x Kaltmiete 
Zimmer: 2 
Größe: 55 m2 
WG geeignet: Ja (bedingt, durch die unterschiedlich großen Zimmer) 
Gartenanteil: Ja, ca. 25 m2 
Lage im Haus: Hochparterre 
Küche: Ja 
Spüle, Herd und Backofen: Ja 
Kammer in der Küche: Ja 
Wamwasser + Heizung: zentral 
Keller: Ja (trocken und groß) 
Bad mit Badewanne: Ja 
Bad mit Fenster: Ja 
Balkon: Ja (riesig :) ) 
Dielen: Ja 
Zum Plänterwald: einfach über die Straße 
Zum Treptower Park: zu Fuß 9 Minuten, mit dem Bus 4 Minuten (direkte Busverbindung) 
Nach Friedrichshain: 15 Minuten 
Nach Kreuzberg: 12 Minuten (direkte Busverbindung) 
Zum S-Bahnhof Plänterwald: 9 Minuten zu Fuß 
Zum S-Bahnhof Schöneweide: 20 Minuten (direkte Busverbindung) 
 
Wenn du dir vorstellen kannst/ihr euch vorstellen könnt, unsere Wohnung zu übernehmen, dann melde dich/meldet euch unter plaenterwald at mailbox . org.  
Wir versuchen, sehr zeitnah zu antworten. 
Schreibe/schreibt bitte in den Betreff oder an den Anfang deiner Nachricht hier ""Frieda"", damit wir wissen, dass du/ihr mindestens bis hier hin gelesen hast/habt ;) 
Gerne darfst du/dürft ihr uns auch schon in 1-2 Zeilen etwas über dich/euch verraten (selbstverständlich optional). Da wir zur Zeit nicht in Berlin sind, werden wir nur wenige Besichtigungen der Wohnung machen und können daher nicht flexibel auf Besichtigungswünsche bzw. Termine eingehen. Wir machen KEINE ""Massenbesichtigungen"". 
Du hast/ihr habt noch Fragen? Na dann her damit :) 
 
Wir freuen uns auf dich/euch. Catryn & Benjamin.","Treptow - wunderschöne 2-Zimmerwohnung mit Balkon, eigenem Garten und Dielen direkt am Plänterwald",,https://www.wg-gesucht.de/wohnungen-in-Berlin-Plaenterwald.7251126.html,633.0
,"Köpenicker Landstraße 65, 12437 Berlin Plänterwald",46.0,"Baujahr 1945,WG geeignet,Hochhaus,EG,möbliert,Badewanne,Laminat,Zentralheizung,1
                                                    Minute
                                                zu Fuß entfernt,Waschmaschine, Balkon",13.06.2020,https://img.wg-gesucht.de/media/up/2020/21/71f67a6b38778c289b3acb2c5fe3c27827f2f1e6670e97e4b7c17bd1f085924e_Zimmer2.sized.jpg,700.0,1200.0,40.0,2.0,1 Tag,40.0,"Die Wohnung befindet sich in einer belebten Gegend von Plänterwald. Es gibt viele Einkaufsmöglichkeiten (z. B. Netto gelb und schwarz, kleine Geschäfte und Park Center Treptow. Die Bushaltestelle befindet sich praktisch vor dem Haus (Bus: 165, 166, 377, N65, N66, N77). Der S-Bahnhof Plänterwald liegt nur wenige Meter von der Wohnung entfernt (8 Minuten Fußweg, S-Bahnlinien S8, S9, S85). Bis zum S-Treptower Park ist es nur 1 Station mit der S-Bahn, wo man auch mit der Ringbahn (S41, S42) das Stadtzentrum schnell erreichen kann. Echtes Berliner Erlebins, Sie werden es lieben. :) :)","Die Umgebung ist ruhig, es ist viel Grün. Idealer Ort für Spaziergänge in den Treptower Park oder an die Spree. 
Die Grünoase Spreepark Berlin ist innerhalb wenigen Minuten zu Fuß erreichbar. 
 
Am besten bitte um Kontakt via WG Gesucht, weil ich ab Montag bis Freitag ganz beschäftigt bin. 
 
 
Wichtig!!! 
Eine Anmeldung ist nicht möglich. 
Ich bin nicht an einem Verkauf interessiert. 
Auch die Bezahlung durch Jobcenter ist nicht möglich.","Diese praktisch und komplett möblierte Wohnung bietet den idealen Rückzugsort für zwei Personen und besticht durch ihre Lage inmitten einer begrünten Straße in Plänterwald, Berlin. 
 
Alle Zimmer gehen vom Flur ab, so dass es keine Durchgangszimmer in der Wohnung gibt. Das geflieste Badezimmer verfügt über eine Badewanne. In die Küche finden Sie einen kleinen Kühlschrank, Herd, Waschmaschine, Esstisch und diverse Schränke. Nach Absprache auch das Essgeschirr. Die Zimmern sind komfortabel ausgestattet, mit allem was man für einen schönen Aufenthalt braucht. Geeignet für Paare, Singles, ideal für Geschäftsleute. Das größere Zimmer hat einen Balkon mit einer schönen grünen Aussicht.",Gemütliche 2-Zimmerwohnung im Herzen vom Plänterwald,01.02.2021,https://www.wg-gesucht.de/wohnungen-in-Berlin-Plaenterwald.8012182.html,780.0
,"Bellermannstraße 123, 13357 Berlin Gesundbrunnen",58.0,"WG geeignet,sanierter Altbau,2. OG,Dusche,Ökostrom,Zentralheizung,gute Parkmöglichkeiten,3
                                                    Minuten
                                                zu Fuß entfernt,Balkon, Haustiere erlaubt",01.07.2020,https://img.wg-gesucht.de/,580.0,,120.0,2.0,1 Tag,n.a.,,,"Hallo, 
 
ich biete meine 2 Zimmerwohnung beim Gesundbrunnen zum tausch. Sie liegt im 2. Stock im Seitenflügel, hat einen Balkon Richtung Süden und ist sehr ruhig gelegen. Sie wurde im Dezember komplett renoviert. Haustiere sind erlaubt. 
Die Hausverwaltung ist super zuverlässig und die Hausgemeinschaft sehr nett. Alles was man braucht ist innerhalb von wenigen Minuten erreichbar und der Humboldthain Park ist quasi gegenüber. 
 
Da mein gesamtes Umfeld in Neukölln ist würde ich dort gerne wieder hinziehen. Alle angrenzenden Bezirke sind auch in Ordnung. Alles ab 40qm käme in Frage. Bis maximal 700€ warm alleine oder 900€ warm als WG 
 
Vielleicht hat ja jemand etwas passendes.",SWAP ONLY! 2 Zi. Wohnung beim Gesundbrunnen,,https://www.wg-gesucht.de/wohnungen-in-Berlin-Gesundbrunnen.8016014.html,700.0
,"Wrangelstraße, 10997 Berlin Kreuzberg",60.0,"Barrierefrei,Neubau,2. OG,möbliert,Eigene Küche,Badewanne,Parkett,Ökostrom,Zentralheizung,schlechte Parkmöglichkeiten,4
                                                    Minuten
                                                zu Fuß entfernt,Waschmaschine, Aufzug",18.06.2020,https://img.wg-gesucht.de/media/up/2020/16/328d11445233dd2825c0d959801b996f70f8018df5d3d3e193ab1bbd7d39eaab_20200424_122716.sized.jpg,900.0,600.0,n.a.,2.0,9 Stunden,n.a.,"Die Wohnung befindet sich mitten im Wrangelkiez, Kreuzberg. Zu Fuß sind es 3-4 Minuten zum Schlesischen Tor. Der Görlitzer Park ist direkt um die Ecke. Dort und am Kanal kann man sehr gut spazieren gehen. Etwas weiter weg, aber wenn man gerne spaziert auch ohne Weiteres zu Fuß zu erreichen, ist der Treptower Park und der Plänterwald. 
 
REWE ist direkt vor der Tür (wörtlich gemeint), ebenso ein türkischer und indischer Supermarkt. Biomärkte (BioCompany und LPG) sind ebenfalls fußläufig zu erreichen. 
 
ENGLISH 
The apartment is right in the middle of Wrangelkiez. You can reach U-Bahn Schlesisches Tor within 3-4 minutes by foot. The Görlitzer Park is right around the corner aswell as the canal, which are great for taking small walks. If you like going for walks, the Treptower Park and Plänterwald are also in easily walkable distance. 
 
There is a REWE literally right outside the door, aswell as a turkish and an indian supermarket. There's also organic shops (both BioCompany and LPG) in walking distance.","Wir sind ab sofort zu erreichen und die Wohnung kann ab dem 16.06. angeschaut werden. 
 
Meldet euch einfach hier, oder am besten einfach direkt per Telefon (zwischen 12-21 Uhr) unter: (siehe unten) 
 
ENGLISH 
You can reach us starting now and the apartment can be looked at from the 16.06. onwards. 
 
Just reach out to me here, or just call me directly (between 12-21h): (siehe unten)","ENGLISH ALWAYS BELOW GERMAN 
 
Wir möchten unsere schöne Wohnung im Wrangelkiez für ca. 2 Monate untervermieten. 
 
Die Wohnung hat 2 Zimmer. Ein ruhiges Schlafzimmer zum Hof und ein großes Wohnzimmer mir offener Küche. Weil das Wohnzimmer nicht von der Küche getrennt ist, ist die Wohnung daher nicht gut für WGs geignet, dafür aber ideal für Singles, Paare oder Kleinfamilien. (Es ist allerdings auch eine zusätzliche Matratze vorhanden, die ins Wohnzimmer gelegt werden kann.)  
 
Das Wohnzimmer ist zur Straße ausgerichtet, die Fenster sind allerdings doppelt verglast, deshalb ist es bei geschlossenen Fenstern trotzdem sehr ruhig. Die Wohnung wird möbliert vermietet, wir legen aber Wert auf viel Platz, deshalb ist das Wohnzimmer zum Großteil leer, ideal zum Tanzen, Yoga machen, oder sich auf dem Boden wälzen. 
 
Küche und Bad sind gefliest, der Rest ist mit schönem Parkettboden ausgelegt. Waschmaschine ist vorhanden. 
 
Es ist eine Nichtraucher-Wohnung. 
 
ENGLISH 
We want to sublet our apartment in Wrangelkiez, Kreuzberg.  
 
It is a 2-room flat, with a quiet bedroom and a large living room with an open kitchen. Because the living room is not separate from the kitchen, it is best suited for singles, couples, or small families. (Although there is a spare matress that can be put in the living room.) 
 
Even though the living room is on the side of the street, the windows are thick enough so that it is very quiet inside when you close them. The flat is furnished, although we like to have our space, so the living room is mostly empty. Perfect for dancing, yoga, or rolling around on the floor. 
 
Kitchen and bathroom are tiled, the rest ist beautiful parquet. There is a washing machine. 
 
It's a non-smoking apartment.","ZWISCHENMIETE/SUBLET für schöne 2 Zimmer Wohnung im Wrangelkiez, Kreuzberg",20.08.2020,https://www.wg-gesucht.de/wohnungen-in-Berlin-Kreuzberg.7956506.html,900.0
0.0,"Reuterstraße 50, 12047 Berlin Neukölln",73.0,"WG geeignet,sanierter Altbau,Dachgeschoss,möbliert, teilmöbliert,Eigene Küche,Badewanne, Dusche,Ökostrom,Zentralheizung,gute Parkmöglichkeiten,7
                                                    Minuten
                                                zu Fuß entfernt,Waschmaschine, Spülmaschine, Terrasse, Balkon",15.06.2020,https://img.wg-gesucht.de/media/up/2019/39/dda3f3dc8d6b0b20d9d54d79f0a858b1f2a6be01e903a78b402cb2954c2845df_441c91d5_a155_41c5_9f69_26b466c041b8.sized.jpg,1350.0,1350.0,0.0,3.0,1 Tag,0.0,"Der U-Bahnhof Hermannplatz ist nicht weit (7 Minuten zu Fuß) und verbindet dich über die U7, die U8 und viele Busse schnell mit allen anderen Vierteln Berlins. 
 
Hermannplatz tube station (7min walking distance) is close by and connects you through the U7, U8 and many buses with all the important sights and museums in Berlin.","Du hast die ganze Wohnung für dich alleine, mit Küche, Essbereich, Wohnzimmer, Dachterasse, Badezimmer und zwei Schlafzimmer. 
 
In der Miete sind alle Nebenkosten (Heizkosten, Strom, Internet, Möblierung) enthalten. 
 
You have the apartment to yourself, including the kitchen with dining area, terrace, living room and bathroom. Relax in the sun on one of the deckchairs on the roof top terrace or enjoy a night in with a book on the sofa in the living room. 
 
The rent includes all costs (heating, electricity, furnishing, internet etc.)","Die Wohnung liegt im belebten und hippen Reuterkiez in Neukölln, wo du fußläufig abends in vielen Bars und Restaurants essen und trinken gehen kannst, und tagsüber in zahlreichen schönen Cafes gehen oder am Maybachufer am Kanal spazieren. Die Wohnung ist sehr gemügtlich, sonnig und hell - mit Dachterasse im 5. Stock - und außerdem sehr ruhig, da sie im Hinterhaus liegt. 
 
Die Wohnung ist für 3 Monate verfügbar wegen eines Auslandsaufenthalts. Sie ist kommplet mit Möbeln, Einbauküche, Küchenutensilien, Geschirr, Fernseher, Grill auf der Terrasse, Bettwäsche usw. ausgestattet. 
 
The apartment is located in the hip and busy Reuterkiez in Neukölln, where you can enjoy drinks in the trendy bars and clubs in walking distance in the evenings, have a coffee in one of the countless lovely cafés during the day or go for a stroll at Maybachufer along the canal. The flat is very cosy, sunny and bright, and very quiet as it’s in the courtyard. It's on the 5th floor with a roof top terrace which is great after a long day in the city. 
 
The flat is available for 3 months due to a longer stay abroad. It is completely furnished and equipped with a fitted kitchen, kitchen utensils and dishes, TV, barbecue on the rooftop terrace, bed linen, etc.",Großartige möblierte 3-Zimmer-Wohnung mit Dachterasse in Kreuzkölln --- Great furnished 3-room flat with rooftop terrace in Kreuzkölln,31.07.2020,https://www.wg-gesucht.de/wohnungen-in-Berlin-Neukoelln.7621380.html,1350.0
,"Zwiestädter Straße 6, 12055 Berlin Neukölln",97.0,"Altbau,1. OG,möbliert,Badewanne, Gäste WC,gute Parkmöglichkeiten,7
                                                    Minuten
                                                zu Fuß entfernt,Waschmaschine, Spülmaschine, Haustiere erlaubt",06.07.2020,https://img.wg-gesucht.de/media/up/2017/24/e360cd1861662940_240812_1gr.sized.jpg,1200.0,500.0,0.0,4.0,9 Stunden,0.0,"Situated in a very beautiful and historical part of Neukölln (Richardplatz), calm neighborhood, U-bahn and S-bahn within a few minutes walk. Easy and direct access to Schönefeld Airport and easy access to any part of the city. Lot’s of restaurants, bars, supermarkets and shops in the neighborhood. Nice bakery in our street.",We would prefer someone for the whole period but could consider a shorter stay. Deposit of €400.,"We're subletting our nice and big family flat on the 1st floor from the 6th till the 27th of July: 
 
4 rooms + a big kitchen, 1 bathroom + extra toilets. The flat can accomodate up to 4 adults and 2/3 children : 1 double bed Queen size, 1 double bed (Couch), 2 junior beds and 1 reisebett for babies. Fully fitted with everything you need: washing machine, tumble dryer, dishwasher, coffee machine, microwave, TV, WLAN, and everything you need for your child. 
 
We would prefer a family.",Flat in Richardplatz Neukölln,27.07.2020,https://www.wg-gesucht.de/wohnungen-in-Berlin-Neukoelln.6166294.html,1200.0
,"Alt-Friedrichsfelde 65A, 10315 Berlin Berlin",55.0,"Barrierefrei,Plattenbau,höher als 5. OG,Eigene Küche,Badewanne, Dusche,Kabel,PVC,gute Parkmöglichkeiten,5
                                                    Minuten
                                                zu Fuß entfernt,Balkon, Keller, Aufzug",01.07.2020,https://img.wg-gesucht.de/media/up/2020/23/049b1fb176a828d7068b471bd654c765ec6e2751514c4985dc50212740f2dd2f_20200608_205638.sized.jpg,640.0,1920.0,140.0,2.0,8 Stunden,n.a.,,,"Hallo, 
ich suche hiermit nach einem Nachmieter für eine 2 Zimmer Wohnung in Lichtenberg ab 01 Juli. Die Wohnung ist mit dem öffentlichen Verkehrsmittel gut erreichbar (2 Haltestellen mit den Bussen 194 und 192 ab S-bhf Friedrichsfelde Ost) oder auch mit dem Bus 108. 
Die Wohnung ist im 13.OG und das Gebäude hat einen Fahrstuhl. 
Der Interessent muss folgendes nachweisen: 
 
-Gehaltsnachweis laufendes Jahr 
-Schufa-Auskunft 
-Mietschuldenfreiheit 
 
  
Die Miete beträgt mtl. €640 plus Nebenkosten €140. Eine Kaution in Höhe von €1920 muss gestellt werden.",Nachmieter für eine 2 Zimmerwohnung in Berlin Lichtenberg gesucht,,https://www.wg-gesucht.de/wohnungen-in-Berlin-Berlin.8048399.html,780.0
,"Gneisenaustrasse 27, 10961 Berlin Kreuzberg",18.0,"Bedarfsausweis,
                                                   
                                                    V: 200kW h/(m&sup2a),                        
                                                                                                                                                                                                Fernwärme,                                                                                                                                                                                                                                                                                                                                            
                                                    Baujahr 1910,                        
                        Energieeffizienzklasse
                                                                                     B,Barrierefrei,sanierter Altbau,1. OG,möbliert,Nicht vorhanden,Dusche,Zentralheizung,Bewohnerparken,1
                                                    Minute
                                                zu Fuß entfernt,Waschmaschine, Spülmaschine, Garten, Aufzug",11.06.2020,https://img.wg-gesucht.de/media/up/2020/10/68ea924125067362e8f4f576e1113a94a8a27a92afc4beef1b419fbbf7bc2559_4481472385d080726e3b52957c74beb1.sized.jpg,500.0,500.0,0.0,80.0,1 Tag,0.0,"Unser wunderschöner Campus liegt in Kreuzberg, direkt an dem U-Bahnhof Gneisenaustrasse (U7). Mitten im Kiez und super zentral. Einkaufsmöglichkeiten sowie eine Marthalle um die Ecke. Ruhig auf dem Hinterhof gelegen. 
 
Our campus is centrally located in Kreuzberg. The subway station Gneisenaustrasse U7 is close by. There are several supermarkets and shops/restaurants and also a market hall in the neighbourhood. The rooms are facing a quiet courtyard.","Gerne alle Anfragen via dieser Umfrage/if you are interested please use this link to send a request : 
https://tinyurl.com/cieehousing 
 
MARIAN ZEFFEL  //  CIEE 
Assistant Director of Housing 
Berlin & Global Institutes 
────────────────────────── 
CIEE Germany gGmbH 
Gneisenaustrasse 27 
10961 Berlin | Germany 
email  
         
tel +49 30 (siehe unten) 
mobil +49 (siehe unten)","Lieber Interessent,  
 
Herzlich willkommen in Kreuzberg, hier ist unser Studentenwohnheim und wir bieten Aufenthalte ab 2 Monate oder bis zu mehreren Monaten an (zunächst befristet bis etwa Mitte August 2020). Es gibt Einzelzimmer oder auch Doppelzimmer. In jedem Zimmer gibt es einen Schreibtisch, Garderobe, Bad mit Dusche, WLAN, Kühlschrank, Mikrowelle. Zudem verfügen wir über Gemeinschaftsküchen und eine Waschküche und großzügige Aufenthaltsbereiche. Der Monatspreis ist ab 500€ möglich. Die Anmietzeit ist auch flexibel und kann je nach Verfügbarkeit/Bedarf verlängert werden. Es sollte ein Status als Student oder Praktikant/Startup/Expat/Sprachschule /Young professional/Professor/Lehrbeaufragter oder ähnliches vorhanden sein. Bei Einzug benötigen wir Kopie Status/Passport/Hapftpflichtversicherungsnachweis. Danke! 
 
Welcome in Kreuzberg. We offer a single room. Minimum length of stay is 2 months up to several months so you can be flexible also in regards of extending the reservation (currently there is availability until around mid of September 2020). In each room you have a bed, desk, wardrobe, bathroom including shower, WLAN, refridgerator and microwave. There are shared kitchens and lounge areas to hang out or study. Also we have a laundry room on site. The price starts with 500 € per month. You should have the status of a student/intern/expat/working at a startup/coworking/language school/young professional/faculty/academic staff or something related to this field. When moving in we need a copy of your status/passport/proof of private liability insurance. Thanks 
 
Gerne alle Anfragen via dieser Umfrage/if you are interested please use this link to send a request : 
https://tinyurl.com/cieehousing 
 
Danke & Thank you! 
 
Marian 
 
MARIAN ZEFFEL  //  CIEE 
Assistant Director of Housing 
Berlin & Global Institutes 
────────────────────────── 
CIEE Germany gGmbH 
Gneisenaustrasse 27 
10961 Berlin | Germany 
email  
         
tel +49 30 (siehe unten) 
mobil +49 (siehe unten)",Einzel- und Doppelzimmer (ab 2 Monate) im Studentenwohnheim in Kreuzberg!/ Single and double rooms in Kreuzberg (>2 months student housing),15.09.2020,https://www.wg-gesucht.de/wohnungen-in-Berlin-Kreuzberg.7899368.html,500.0
